Col,Row,Blk,Plot,Name,Stems,IBAP13,IBA13,DBH13eq,MAIBA13,BAtot13,DBH 13,DBH 13a,DBH 13b,DBH 13c,DBH 13d,DBH 13e,Canker,Ht12 (ft),Ht12a (ft),Ht12b (ft),Ht12c (ft),Ht12d (ft),IBAP12,IBA12,DBH12eq,MAIBA12,BAtot12,DBH 12,DBH 12a,DBH 12b,DBH 12c,DBH 12d,DBH 12e,Canker,IBAP11,IBA11,DBH11eq,MAIBA11,BAtot11,DBH 11,DBH11a,DBH 11b,DBH 11c,DBH 11d,DBH 11e,IBAP10,IBA10,DBH10eq,MAIBA10,BAtot10,DBH 10,DBH 10a,DBH 10b,DBH 10c,DBH 10d,DBH 10e,BLD or Rust 10,Canker 10,IBAP09,IBA09,DBH09eq,MAIBA09,BAtot09,DBH 09,DBH 09a,DBH 09b,DBH 09c,DBH 09d,DBH 09e,IBAP08,IBA08,DBH08eq,MAIBA08,BAtot08,DBH 08,DBH 08a,DBH 08b,DBH 08c,DBH 08d,DBH 08e,Ht 08,DBH07eq,MAIBA07,BAtot07,DBH 07,DBH 07a,DBH 07b,DBH 07c,DBH 07d,DBH 07e,"Leaf
Spot08 4yr","Leaf
Rust08 4yr",Canker08 4yr
6,17,6,26,82XAA04,2,0%,0,4.3,0.011,0.101,4,1.6,,,,,0,34.7,,,,,,,4.3,0.013,0.101,4,1.6,,,,,0,,,0,NA,NA,,,,,,,55%,0.033,4.1,0.015,0.093,3.8,1.6,,,,,2,0,43%,0.018,3.3,0.012,0.06,3,1.4,,,,,108%,0.022,2.8,0.01,0.042,2.5,1.2,,,,,20.7,1.9,0.007,0.02,1.7,0.9,,,,,0,1,0
6,18,6,26,82XAA04,2,25%,0.051,6.8,0.028,0.253,5.2,4.4,,,,,0,37.4,37.2,,,,,,6.1,0.025,0.202,4.4,4.2,,,,,0,,,0,NA,NA,,,,,,,42%,0.038,4.8,0.021,0.127,3.6,3.2,,,,,2,0,53%,0.031,4,0.018,0.089,3,2.7,,,,,136%,0.033,3.3,0.015,0.058,2.5,2.1,,,,,20.6,2.1,0.008,0.025,1.6,1.4,,,,,0,1,0
6,19,6,26,82XAA04,1,19%,0.032,6.1,0.023,0.203,6.1,,,,,,0,35.5,,,,,,,5.6,0.021,0.171,5.6,,,,,,0,,,0,NA,NA,,,,,,,44%,0.029,4.2,0.016,0.096,4.2,,,,,,2,0,56%,0.024,3.5,0.013,0.067,3.5,,,,,,142%,0.025,2.8,0.011,0.043,2.8,,,,,,18.4,1.8,0.006,0.018,1.8,,,,,,0,1,0
6,20,6,26,82XAA04,2,11%,0.027,7,0.03,0.269,5.3,4.6,,,,,0,34.6,34.6,,,,,,6.7,0.03,0.242,5,4.4,,,,,0,,,0,NA,NA,,,,,,,45%,0.052,5.5,0.028,0.168,4.3,3.5,,,,,2,0,37%,0.031,4.6,0.023,0.116,3.5,3,,,,,119%,0.046,3.9,0.021,0.085,3.2,2.3,,,,,21.3,2.7,0.013,0.039,2.2,1.5,,,,,0,1,0
7,1,2,31,83XAA04,2,34%,0.101,8.5,0.044,0.395,7.8,3.4,,,,,0,39.6,23.6,,,,35%,0.076,7.3,0.037,0.294,6.7,3,,,,,0,36%,0.057,6.3,0.031,0.218,5.8,2.5,,,,,65%,0.063,5.4,0.027,0.16,5,2.2,,,,,2,0,37%,0.026,4.2,0.019,0.097,3.9,1.6,,,,,79%,0.031,3.6,0.018,0.071,3.4,1.2,,,,,21.3,2.7,0.013,0.04,2.6,0.7,,,,,0,1,0
7,2,2,31,83XAA04,2,11%,0.035,8.1,0.039,0.355,7.6,2.7,,,,,0,41.3,22.4,,,,39%,0.09,7.7,0.04,0.32,7.2,2.6,,,,,0,12%,0.025,6.5,0.033,0.229,6.1,2.2,,,,,52%,0.07,6.1,0.034,0.204,5.7,2.2,,,,,2,0,71%,0.056,5,0.027,0.135,4.8,1.3,,,,,53%,0.027,3.8,0.02,0.079,3.7,0.9,,,,,24.3,3.1,0.017,0.052,3,0.7,,,,,0,1,0
7,3,2,31,83XAA04,1,30%,0.068,7.4,0.033,0.299,7.4,,,,,,0,40.5,,,,,10%,0.021,6.5,0.029,0.23,6.5,,,,,,0,51%,0.071,6.2,0.03,0.21,6.2,,,,,,52%,0.047,5.1,0.023,0.139,5.1,,,,,,2,0,87%,0.043,4.1,0.018,0.092,4.1,,,,,,125%,0.027,3,0.012,0.049,3,,,,,,22.3,2,0.007,0.022,2,,,,,,0,1,0
7,4,2,31,83XAA04,1,11%,0.035,8.2,0.041,0.367,8.2,,,,,,0,41.2,,,,,24%,0.065,7.8,0.041,0.332,7.8,,,,,,0,25%,0.054,7,0.038,0.267,7,,,,,,56%,0.077,6.3,0.036,0.213,6.3,,,,,,2,0,64%,0.053,5,0.027,0.136,5,,,,,,109%,0.043,3.9,0.021,0.083,3.9,,,,,,24.5,2.7,0.013,0.04,2.7,,,,,,0,1,0
7,5,2,32,2XT4E04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0.8,0,0.003,0.8,,,,,,0,,,0,NA,NA,,,,,,,80%,0.001,0.7,0,0.002,0.6,0.3,,,,,2,0,0%,0,0.5,0,0.001,0.4,0.3,,,,,1150%,0.001,0.5,0,0.001,0.4,0.3,,,,,7.7,0.1,0,0,0.1,0.1,,,,,1,0,0
7,6,2,32,2XT4E04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,0,NA,NA,,,,,,,,,
7,7,2,32,2XT4E04,1,17%,0.012,3.9,0.009,0.083,3.9,,,,,,0,34.7,,,,,,,3.6,0.009,0.071,3.6,,,,,,0,,,0,NA,NA,,,,,,,56%,0.012,2.5,0.006,0.034,2.5,,,,,,2,0,78%,0.01,2,0.004,0.022,2,,,,,,125%,0.007,1.5,0.003,0.012,1.5,,,,,,16.9,1,0.002,0.005,1,,,,,,0,0,0
7,8,2,32,2XT4E04,3,0%,0,3,0.006,0.051,2.6,1.3,0.9,,,,0,33.8,19.2,,,,,,3,0.006,0.051,2.6,1.3,0.9,,,,0,,,0,NA,NA,,,,,,,23%,0.005,2.2,0.004,0.027,1.8,1.1,0.7,,,,2,0,4%,0.001,2,0.004,0.022,1.7,0.8,0.7,,,,534%,0.018,2,0.005,0.021,1.7,0.7,0.7,,,,14.6,0.8,0.001,0.003,0.6,0.4,0.3,,,,0,0,0
7,9,3,33,17XGA04,2,0%,0,4.7,0.013,0.119,3.5,3.1,,,,,0,35,35,,,,,,4.7,0.015,0.119,3.5,3.1,,,,,0,,,0,NA,NA,,,,,,,85%,0.03,3.5,0.011,0.066,2.5,2.4,,,,,3,0,64%,0.014,2.5,0.007,0.035,1.8,1.8,,,,,118%,0.012,2,0.005,0.021,1.5,1.3,,,,,16.6,1.3,0.003,0.01,1,0.9,,,,,0,1,0
7,10,3,33,17XGA04,1,0%,0,3.9,0.009,0.083,3.9,,,,,,0,39,,,,,,,3.9,0.01,0.083,3.9,,,,,,0,,,0,NA,NA,,,,,,,125%,0.027,3,0.008,0.049,3,,,,,,3,0,78%,0.01,2,0.004,0.022,2,,,,,,359%,0.01,1.5,0.003,0.012,1.5,,,,,,15.3,0.7,0.001,0.003,0.7,,,,,,0,1,0
7,11,3,33,17XGA04,2,10%,0.018,5.9,0.021,0.193,4.4,4,,,,,0,38.1,36.9,,,,,,5.7,0.022,0.175,4.2,3.8,,,,,0,,,0,NA,NA,,,,,,,250%,0.059,3.9,0.014,0.083,2.9,2.6,,,,,3,0,0%,0,2.1,0.005,0.024,1.7,1.2,,,,,283%,0.017,2.1,0.006,0.024,1.7,1.2,,,,,16.9,1.1,0.002,0.006,0.8,0.7,,,,,0,1,0
7,12,3,33,17XGA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,3,0,0%,0,0.3,0,0,0.3,,,,,,125%,0,0.3,0,0,0.3,,,,,,6.7,0.2,0,0,0.2,,,,,,0,0,0
7,13,3,34,83XAA04,2,12%,0.047,8.9,0.048,0.43,7.2,5.2,,,,,0,46.8,40,,,,20%,0.064,8.4,0.048,0.383,6.8,4.9,,,,,0,23%,0.059,7.7,0.046,0.32,6.4,4.2,,,,,68%,0.106,6.9,0.043,0.261,5.7,3.9,,,,,2,0,63%,0.06,5.3,0.031,0.155,4.4,3,,,,,82%,0.043,4.2,0.024,0.095,3.6,2.1,,,,,25.3,3.1,0.017,0.052,2.8,1.3,,,,,0,1,0
7,14,3,34,83XAA04,2,9%,0.025,7.5,0.034,0.305,6.5,3.7,,,,,0,41.7,32.7,,,,14%,0.034,7.2,0.035,0.28,6.2,3.6,,,,,0,28%,0.054,6.7,0.035,0.247,5.8,3.4,,,,,43%,0.058,5.9,0.032,0.193,5.1,3.1,,,,,2,0,60%,0.05,5,0.027,0.135,4.3,2.5,,,,,130%,0.048,3.9,0.021,0.084,3.5,1.8,,,,,23.1,2.6,0.012,0.037,2.3,1.2,,,,,0,1,0
7,15,3,34,83XAA04,2,20%,0.06,8.2,0.04,0.364,7.9,2.1,,,,,0,44.5,,,,,5%,0.015,7.5,0.038,0.305,7.2,2,,,,,0,27%,0.062,7.3,0.041,0.289,7,2,,,,,53%,0.079,6.5,0.038,0.227,6.2,1.8,,,,,2,0,50%,0.05,5.2,0.03,0.149,4.9,1.5,1,,,,87%,0.046,4.3,0.025,0.099,4,1.3,0.7,,,,25.2,3.1,0.018,0.053,2.9,0.9,0.7,,,,0,1,0
7,16,3,34,83XAA04,2,25%,0.108,9.9,0.059,0.534,7,7,,,,,0,42.7,39.5,,,,29%,0.096,8.8,0.053,0.426,6.4,6.1,,,,,0,20%,0.055,7.8,0.047,0.33,5.6,5.4,,,,,75%,0.118,7.1,0.046,0.276,5.1,5,,,,,2,0,78%,0.069,5.4,0.032,0.158,3.8,3.8,,,,,75%,0.038,4,0.022,0.089,2.8,2.9,,,,,22.1,3.1,0.017,0.051,2.1,2.1,0.7,,,,0,1,0
7,17,6,35,81XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,0%,0,0.7,0,0.003,0.7,,,,,,2,0,0%,0,0.7,0.001,0.003,0.7,,,,,,206%,0.002,0.7,0.001,0.003,0.7,,,,,,12.5,0.4,0,0.001,0.4,,,,,,0,1,0
7,18,6,35,81XAA04,1,9%,0.011,5,0.015,0.136,5,,,,,,0,36.5,,,,,,,4.8,0.016,0.126,4.8,,,,,,0,,,0,NA,NA,,,,,,,52%,0.026,3.7,0.012,0.075,3.7,,,,,,2,0,56%,0.018,3,0.01,0.049,3,,,,,,89%,0.015,2.4,0.008,0.031,2.4,,,,,,19.4,1.7,0.006,0.017,1.6,0.7,,,,,0,1,0
7,19,6,35,81XAA04,2,0%,0,4.5,0.012,0.109,3.4,2.9,,,,,0,36.1,28.2,,,,,,4.5,0.014,0.109,3.4,2.9,,,,,0,,,0,NA,NA,,,,,,,34%,0.018,3.6,0.012,0.072,2.9,2.2,,,,,2,0,65%,0.021,3.1,0.011,0.054,2.5,1.9,,,,,115%,0.017,2.4,0.008,0.033,2,1.4,,,,,17.9,1.7,0.005,0.015,1.4,0.9,,,,,0,1,0
7,20,6,35,81XAA04,2,16%,0.048,8,0.039,0.352,7.7,2.3,,,,,0,48.7,38.1,,,,,,7.5,0.038,0.304,7.1,2.3,,,,,0,,,0,NA,NA,,,,,,,77%,0.082,5.9,0.031,0.189,5.6,1.8,,,,,2,0,32%,0.026,4.4,0.021,0.107,4.2,1.4,,,,,101%,0.041,3.9,0.02,0.081,3.7,1.1,,,,,23.5,2.7,0.013,0.04,2.6,0.8,,,,,0,1,0
8,1,2,40,1XTE04,1,0%,0,2.4,0.003,0.031,2.4,,,,,,2,26.4,,,,,,,2.4,0.004,0.031,2.4,,,,,,2,,,0,NA,NA,,,,,,,92%,0.008,1.8,0.003,0.018,1.8,,,,,,1,0,69%,0.004,1.3,0.002,0.009,1.3,,,,,,300%,0.004,1,0.001,0.005,1,,,,,,12.9,0.5,0,0.001,0.5,,,,,,1,0,0
8,2,2,40,1XTE04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,5.8,0,NA,NA,,,,,,,1,0,0
8,3,2,40,1XTE04,1,0%,0,1.5,0.001,0.012,1.5,,,,,,0,18.2,,,,,,,1.5,0.002,0.012,1.5,,,,,,0,,,0,NA,NA,,,,,,,65%,0.002,0.9,0.001,0.004,0.9,,,,,,1,0,36%,0.001,0.7,0.001,0.003,0.7,,,,,,300%,0.001,0.6,0,0.002,0.6,,,,,,10.1,0.3,0,0,0.3,,,,,,1,0,0
8,4,2,40,1XTE04,1,0%,0,2.4,0.003,0.031,2.4,,,,,,0,26.3,,,,,,,2.4,0.004,0.031,2.4,,,,,,0,,,0,NA,NA,,,,,,,47%,0.005,1.7,0.003,0.016,1.7,,,,,,1,0,96%,0.005,1.4,0.002,0.011,1.4,,,,,,56%,0.002,1,0.001,0.005,1,,,,,,14.6,0.8,0.001,0.003,0.8,,,,,,1,0,0
8,5,2,39,18XAG04,1,11%,0.019,6,0.022,0.196,6,,,,,,0,40.4,,,,,,,5.7,0.022,0.177,5.7,,,,,,0,,,0,NA,NA,,,,,,,78%,0.038,4,0.015,0.087,4,,,,,,4,0,70%,0.02,3,0.01,0.049,3,,,,,,107%,0.015,2.3,0.007,0.029,2.3,,,,,,20.8,1.6,0.005,0.014,1.6,,,,,,1,1,0
8,6,2,39,18XAG04,1,0%,0,2.6,0.004,0.037,2.6,,,,,,0,25.4,,,,,,,2.6,0.005,0.037,2.6,,,,,,0,,,0,NA,NA,,,,,,,25%,0.004,1.9,0.003,0.02,1.9,,,,,,2,0,101%,0.008,1.7,0.003,0.016,1.7,,,,,,125%,0.004,1.2,0.002,0.008,1.2,,,,,,11.5,0.8,0.001,0.003,0.8,,,,,,1,1,0
8,7,2,39,18XAG04,1,0%,0,2.2,0.003,0.026,2.2,,,,,,0,20.5,,,,,,,2.2,0.003,0.026,2.2,,,,,,0,,,0,NA,NA,,,,,,,9%,0.002,1.9,0.003,0.02,1.8,0.7,,,,,2,0,49%,0.006,1.8,0.004,0.019,1.6,0.7,0.6,,,,120%,0.007,1.5,0.003,0.012,1.2,0.7,0.6,,,,14.1,1,0.002,0.006,0.8,0.6,0.2,,,,1,1,0
8,8,2,39,18XAG04,3,0%,0,5.3,0.017,0.154,4.3,2.8,1.4,,,,0,42.2,,,,,,,5.3,0.019,0.154,4.3,2.8,1.4,,,,0,,,0,NA,NA,,,,,,,45%,0.026,3.9,0.014,0.085,3,2.2,1.3,,,,2,0,42%,0.017,3.3,0.012,0.059,2.3,2,1.2,,,,86%,0.019,2.8,0.01,0.041,1.8,1.7,1.2,,,,22.2,2,0.007,0.022,1.7,0.9,0.6,,,,1,1,0
8,9,3,38,82XAA04,3,20%,0.048,7.3,0.033,0.294,6.3,2.9,2.4,,,,0,41.3,31.5,21.5,,,,,6.7,0.031,0.246,5.6,2.9,2.3,,,,0,,,0,NA,NA,,,,,,,49%,0.058,5.7,0.029,0.176,4.6,2.5,2.2,,,,2,0,25%,0.023,4.7,0.024,0.118,3.8,1.9,1.9,,,,198%,0.063,4.2,0.024,0.095,3.3,1.8,1.8,,,,18.6,2.4,0.011,0.032,1.9,1.1,1,,,,0,1,0
8,10,3,38,82XAA04,1,4%,0.006,5.7,0.02,0.177,5.7,,,,,,0,37.3,,,,,,,5.6,0.021,0.171,5.6,,,,,,0,,,0,NA,NA,,,,,,,56%,0.041,4.6,0.019,0.115,4.3,1.6,,,,,2,0,26%,0.015,3.7,0.015,0.074,3.4,1.4,,,,,89%,0.027,3.3,0.015,0.058,3,1.3,,,,,20.8,2.4,0.01,0.031,2.2,0.9,,,,,0,1,0
8,11,3,38,82XAA04,2,6%,0.016,7.1,0.03,0.273,5.1,4.9,,,,,0,39.4,37.8,,,,,,6.9,0.032,0.257,5,4.7,,,,,0,,,0,NA,NA,,,,,,,31%,0.032,5,0.023,0.138,3.7,3.4,,,,,2,0,42%,0.031,4.4,0.021,0.105,3.3,2.9,,,,,134%,0.043,3.7,0.019,0.074,2.8,2.4,,,,,19.6,2.4,0.011,0.032,1.8,1.6,,,,,0,1,0
8,12,3,38,82XAA04,1,11%,0.019,5.9,0.021,0.19,5.9,,,,,,0,39.5,,,,,,,5.6,0.021,0.171,5.6,,,,,,0,,,0,NA,NA,,,,,,,56%,0.04,4.5,0.018,0.11,4.5,,,,,,2,0,65%,0.028,3.6,0.014,0.071,3.6,,,,,,117%,0.023,2.8,0.011,0.043,2.8,,,,,,20.7,1.9,0.007,0.02,1.9,,,,,,0,1,0
8,13,3,37,81XAA04,2,17%,0.033,6.5,0.026,0.23,6.3,1.6,,,,,0,43.4,,,,,,,6,0.025,0.197,5.8,1.6,,,,,0,,,0,NA,NA,,,,,,,77%,0.048,4.5,0.019,0.112,4.3,1.4,,,,,2,0,47%,0.02,3.4,0.013,0.063,3.4,,,,,,45%,0.013,2.8,0.011,0.043,2.8,,,,,,20.8,2.3,0.01,0.03,2.1,1,,,,,0,1,0
8,14,3,37,81XAA04,1,20%,0.03,5.7,0.02,0.177,5.7,,,,,,0,43.9,,,,,,,5.2,0.018,0.147,5.2,,,,,,0,,,0,NA,NA,,,,,,,47%,0.028,4,0.015,0.087,4,,,,,,2,0,49%,0.02,3.3,0.012,0.059,3.3,,,,,,125%,0.022,2.7,0.01,0.04,2.7,,,,,,19.8,1.8,0.006,0.018,1.8,,,,,,0,1,0
8,15,3,37,81XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,2,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,0,NA,NA,,,,,,,0,1,0
8,16,3,37,81XAA04,1,0%,0,3.5,0.007,0.067,3.5,,,,,,0,31.4,,,,,,,3.5,0.008,0.067,3.5,,,,,,0,,,0,NA,NA,,,,,,,17%,0.006,2.7,0.007,0.04,2.7,,,,,,2,0,29%,0.008,2.5,0.007,0.034,2.5,,,,,,-7%,-0.002,2.2,0.007,0.026,2.2,,,,,,14.7,2.3,0.009,0.028,2.2,0.6,,,,,0,1,0
8,17,6,36,84XAA04,1,15%,0.026,6.1,0.023,0.203,6.1,,,,,,0,39.9,,,,,,,5.7,0.022,0.177,5.7,,,,,,0,,,0,NA,NA,,,,,,,36%,0.024,4.1,0.015,0.091,4,0.8,,,,,2,0,35%,0.017,3.5,0.013,0.067,3.4,0.8,,,,,90%,0.023,3,0.012,0.049,2.9,0.8,,,,,19.9,2.2,0.009,0.026,2.1,0.6,,,,,0,1,0
8,18,6,36,84XAA04,1,13%,0.028,6.6,0.026,0.238,6.6,,,,,,0,41.1,,,,,,,6.2,0.026,0.21,6.2,,,,,,0,,,0,NA,NA,,,,,,,70%,0.05,4.7,0.02,0.12,4.7,,,,,,2,0,78%,0.031,3.6,0.014,0.071,3.6,,,,,,51%,0.013,2.7,0.01,0.04,2.7,,,,,,20.4,2.2,0.009,0.026,2.2,,,,,,0,1,0
8,19,6,36,84XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,92%,0.017,2.6,0.006,0.036,1.3,1.1,1.9,,,,2,0,4%,0.001,1.8,0.004,0.018,1.3,1.1,0.7,,,,23%,0.003,1.8,0.004,0.018,1.3,1.1,0.6,,,,13.6,1.6,0.005,0.015,1.1,0.9,0.8,,,,2,1,0
8,20,6,36,84XAA04,1,20%,0.019,4.5,0.012,0.11,4.5,,,,,,0,40.6,,,,,,,4.1,0.011,0.092,4.1,,,,,,0,,,0,NA,NA,,,,,,,42%,0.016,3.1,0.009,0.052,3.1,,,,,,2,0,28%,0.008,2.6,0.007,0.037,2.6,,,,,,107%,0.015,2.3,0.007,0.029,2.3,,,,,,18,1.6,0.005,0.014,1.6,,,,,,0,1,0
9,1,2,41,85XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,27%,0.001,0.9,0.001,0.004,0.9,,,,,,4,0,31%,0.001,0.8,0.001,0.003,0.8,,,,,,96%,0.001,0.7,0.001,0.003,0.7,,,,,,10.5,0.5,0,0.001,0.5,,,,,,0,0,0
9,2,2,41,85XAA04,0,,,0,NA,NA,,,,,,,0,17.4,,,,,,,1.9,0.002,0.02,1.9,,,,,,0,,,0,NA,NA,,,,,,,28%,0.003,1.7,0.003,0.016,1.7,,,,,,3,0,0%,0,1.5,0.002,0.012,1.5,,,,,,178%,0.008,1.5,0.003,0.012,1.5,,,,,,14,0.9,0.001,0.004,0.9,,,,,,0,0,0
9,3,2,41,85XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,0%,0,0.2,0,0,0.2,,,,,,300%,0,0.2,0,0,0.2,,,,,,5.9,0.1,0,0,0.1,,,,,,0,0,0
9,4,2,41,85XAA04,0,,,0,NA,NA,,,,,,,0,,,,,,,,0,NA,NA,,,,,,,0,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,,,,,0,NA,NA,,,,,,,,,0,NA,NA,,,,,,,10.4,0.8,0.001,0.003,0.8,,,,,,0,0,0
9,5,2,42,80XAA04,1,22%,0.072,8.6,0.045,0.403,8.6,,,,,,0,48.3,,,,,17%,0.049,7.8,0.041,0.332,7.8,,,,,,0,35%,0.073,7.2,0.04,0.283,7.2,,,,,,54%,0.073,6.2,0.035,0.21,6.2,,,,,,2,0,35%,0.036,5,0.027,0.136,5,,,,,,72%,0.042,4.3,0.025,0.101,4.3,,,,,,22.7,3.3,0.02,0.059,3.2,0.7,,,,,0,1,0
9,6,2,42,80XAA04,1,21%,0.072,8.7,0.046,0.413,8.7,,,,,,0,40.5,,,,,17%,0.05,7.9,0.043,0.34,7.9,,,,,,0,34%,0.074,7.3,0.042,0.291,7.3,,,,,,65%,0.086,6.3,0.036,0.216,6.3,,,,,,2,0,66%,0.052,4.9,0.026,0.131,4.9,,,,,,41%,0.023,3.8,0.02,0.079,3.8,,,,,,23.6,3.2,0.019,0.056,3.2,,,,,,0,1,0
9,7,2,42,80XAA04,1,9%,0.024,7.5,0.034,0.307,7.5,,,,,,0,41.6,,,,,31%,0.066,7.2,0.035,0.283,7.2,,,,,,0,31%,0.051,6.3,0.031,0.216,6.3,,,,,,43%,0.05,5.5,0.027,0.165,5.5,,,,,,2,0,55%,0.041,4.6,0.023,0.115,4.6,,,,,,58%,0.027,3.7,0.019,0.075,3.7,,,,,,24.5,2.9,0.016,0.047,2.8,0.9,,,,,0,1,0
9,8,2,42,80XAA04,2,15%,0.062,9.3,0.053,0.476,6.9,6.3,,,,,0,39.9,39.3,,,,29%,0.094,8.7,0.052,0.414,6.5,5.8,,,,,0,26%,0.066,7.7,0.046,0.32,5.8,5,,,,,56%,0.091,6.8,0.042,0.254,5.3,4.3,,,,,2,0,37%,0.044,5.5,0.033,0.163,4.2,3.5,,,,,75%,0.051,4.7,0.03,0.119,3.5,3.1,,,,,21.2,3.5,0.023,0.068,2.6,2.4,,,,,0,1,0
9,9,3,43,84XAA04,2,8%,0.01,5,0.015,0.136,4.8,1.4,,,,,0,37.5,,,,,,,4.8,0.016,0.126,4.6,1.4,,,,,0,,,0,NA,NA,,,,,,,55%,0.026,3.7,0.012,0.074,3.4,1.4,,,,,2,0,29%,0.011,3,0.01,0.048,2.7,1.2,,,,,76%,0.016,2.6,0.009,0.037,2.4,1,,,,,19.7,2,0.007,0.021,1.8,0.6,0.5,,,,0,1,0
9,10,3,43,84XAA04,2,23%,0.052,7.2,0.031,0.281,6.9,2,,,,,0,38.4,,,,,,,6.5,0.029,0.229,6.2,1.9,,,,,0,,,0,NA,NA,,,,,,,49%,0.042,4.9,0.022,0.129,4.6,1.6,,,,,2,0,41%,0.025,4,0.017,0.087,3.7,1.5,,,,,100%,0.031,3.4,0.015,0.062,3.1,1.3,,,,,21.6,2.4,0.01,0.031,2.2,0.8,0.4,,,,0,1,0
9,11,3,43,84XAA04,2,0%,0,3.4,0.007,0.063,2.4,2.4,,,,,0,32.1,30.1,,,,,,3.4,0.008,0.063,2.4,2.4,,,,,0,,,0,NA,NA,,,,,,,41%,0.011,2.7,0.007,0.039,2,1.8,,,,,2,0,22%,0.005,2.3,0.006,0.028,1.7,1.5,,,,,111%,0.012,2.1,0.006,0.023,1.5,1.4,,,,,16.2,1.4,0.004,0.011,1,1,,,,,0,1,0
9,12,3,43,84XAA04,1,5%,0.004,4,0.01,0.087,4,,,,,,0,34.6,,,,,,,3.9,0.01,0.083,3.9,,,,,,0,,,0,NA,NA,,,,,,,93%,0.016,2.5,0.006,0.034,2.5,,,,,,2,0,65%,0.007,1.8,0.004,0.018,1.8,,,,,,444%,0.009,1.4,0.003,0.011,1.4,,,,,,15.8,0.6,0.001,0.002,0.6,,,,,,0,1,0
9,13,3,44,80XAA04,2,20%,0.048,7.2,0.032,0.284,5.2,5,,,,,0,37.9,35.4,,,,26%,0.048,6.6,0.029,0.236,4.7,4.6,,,,,0,41%,0.054,5.9,0.027,0.188,4.2,4.1,,,,,56%,0.048,4.9,0.022,0.134,3.5,3.5,,,,,3,0,70%,0.035,4,0.017,0.086,2.8,2.8,,,,,172%,0.032,3,0.013,0.05,2.2,2.1,,,,,19.5,1.8,0.006,0.019,1.4,1.2,,,,,0,1,0
9,14,3,44,80XAA04,1,20%,0.043,6.8,0.028,0.252,6.8,,,,,,0,34.7,,,,,18%,0.032,6.2,0.026,0.21,6.2,,,,,,0,25%,0.035,5.7,0.025,0.177,5.7,,,,,,63%,0.055,5.1,0.024,0.142,5.1,,,,,,2,0,66%,0.035,4,0.017,0.087,4,,,,,,118%,0.028,3.1,0.013,0.052,3.1,,,,,,20.9,2.1,0.008,0.024,2.1,,,,,,0,1,0
9,15,3,44,80XAA04,3,9%,0.019,6.6,0.026,0.238,5.1,3.7,2,,,,0,29.9,29.3,19.9,,,41%,0.064,6.3,0.027,0.22,4.9,3.5,2,,,,0,30%,0.036,5.3,0.022,0.156,4,3,1.9,,,,54%,0.042,4.7,0.02,0.12,3.4,2.7,1.8,,,,2,0,71%,0.033,3.8,0.016,0.078,2.7,2.2,1.5,,,,153%,0.028,2.9,0.011,0.046,2.1,1.6,1.2,,,,16.6,1.8,0.006,0.018,1.3,1,0.8,,,,0,1,0
9,16,3,44,80XAA04,1,5%,0.004,3.9,0.009,0.083,3.9,,,,,,0,31.8,,,,,33%,0.019,3.8,0.01,0.079,3.8,,,,,,0,29%,0.014,3.3,0.008,0.059,3.3,,,,,,74%,0.019,2.9,0.008,0.046,2.9,,,,,,2,0,67%,0.011,2.2,0.005,0.026,2.2,,,,,,139%,0.009,1.7,0.004,0.016,1.7,,,,,,14.5,1.1,0.002,0.007,1.1,,,,,,0,1,0
9,17,6,45,83XAA04,2,24%,0.073,8.4,0.043,0.385,6.6,5.2,,,,,0,37.7,35.9,,,,13%,0.035,7.6,0.039,0.312,6,4.6,,,,,0,21%,0.048,7.1,0.04,0.277,5.6,4.4,,,,,41%,0.067,6.5,0.038,0.229,5.1,4,,,,,2,0,83%,0.073,5.4,0.032,0.162,4.2,3.2,1,0.9,,,88%,0.041,4,0.022,0.089,3.1,2.2,1,0.9,,,21.4,2.9,0.016,0.047,2.3,1.5,0.8,0.7,,,0,1,0
